Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","250","France","5412","Yield","01323","Oranges","2009","2009","kg/ha","6895.8","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","01323","Oranges","2009","2009","t","4813.3","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01323","Oranges","2010","2010","ha","726","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","01323","Oranges","2010","2010","kg/ha","8366.4","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","01323","Oranges","2010","2010","t","6074","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01323","Oranges","2011","2011","ha","746","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","01323","Oranges","2011","2011","kg/ha","8022.5","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","01323","Oranges","2011","2011","t","5984.8","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01323","Oranges","2012","2012","ha","776","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","01323","Oranges","2012","2012","kg/ha","5429.5","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","01323","Oranges","2012","2012","t","4213.3","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01323","Oranges","2013","2013","ha","793","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","01323","Oranges","2013","2013","kg/ha","5190.4","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","01323","Oranges","2013","2013","t","4116","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01323","Oranges","2014","2014","ha","802","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","01323","Oranges","2014","2014","kg/ha","4559.9","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","01323","Oranges","2014","2014","t","3657","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01323","Oranges","2015","2015","ha","812","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","01323","Oranges","2015","2015","kg/ha","4522.2","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","01323","Oranges","2015","2015","t","3672","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01323","Oranges","2016","2016","ha","1063","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","01323","Oranges","2016","2016","kg/ha","9856.9","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","01323","Oranges","2016","2016","t","10477.9","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01323","Oranges","2017","2017","ha","1003","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","01323","Oranges","2017","2017","kg/ha","10809.4","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","01323","Oranges","2017","2017","t","10841.8","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01323","Oranges","2018","2018","ha","1000","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","01323","Oranges","2018","2018","kg/ha","10090","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","01323","Oranges","2018","2018","t","10090","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01323","Oranges","2019","2019","ha","1050","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","01323","Oranges","2019","2019","kg/ha","8466.7","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","01323","Oranges","2019","2019","t","8890","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01323","Oranges","2020","2020","ha","850","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","01323","Oranges","2020","2020","kg/ha","12541.2","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","01323","Oranges","2020","2020","t","10660","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01323","Oranges","2021","2021","ha","910","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","01323","Oranges","2021","2021","kg/ha","11681.3","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","01323","Oranges","2021","2021","t","10630","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01323","Oranges","2022","2022","ha","950","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","01323","Oranges","2022","2022","kg/ha","10273.7","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","01323","Oranges","2022","2022","t","9760","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01323","Oranges","2023","2023","ha","950","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","01323","Oranges","2023","2023","kg/ha","9452.6","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","01323","Oranges","2023","2023","t","8980","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01510","Potatoes","2000","2000","ha","162644","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","01510","Potatoes","2000","2000","kg/ha","39598.7","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","01510","Potatoes","2000","2000","t","6440483.1","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01510","Potatoes","2001","2001","ha","161589","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","01510","Potatoes","2001","2001","kg/ha","37438.5","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","01510","Potatoes","2001","2001","t","6049645.9","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01510","Potatoes","2002","2002","ha","162207","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","01510","Potatoes","2002","2002","kg/ha","42380.4","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","01510","Potatoes","2002","2002","t","6874391","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01510","Potatoes","2003","2003","ha","157458","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","01510","Potatoes","2003","2003","kg/ha","40360.8","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","01510","Potatoes","2003","2003","t","6355131.2","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01510","Potatoes","2004","2004","ha","159753","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","01510","Potatoes","2004","2004","kg/ha","45416.2","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","01510","Potatoes","2004","2004","t","7255378","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01510","Potatoes","2005","2005","ha","156423","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","01510","Potatoes","2005","2005","kg/ha","42222.7","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","01510","Potatoes","2005","2005","t","6604600","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01510","Potatoes","2006","2006","ha","158315","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","01510","Potatoes","2006","2006","kg/ha","40190.9","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","01510","Potatoes","2006","2006","t","6362823","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01510","Potatoes","2007","2007","ha","158578","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","01510","Potatoes","2007","2007","kg/ha","45334.7","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","01510","Potatoes","2007","2007","t","7189093.3","A","Official figure",""
